entry_no,tatripid,vid,start_pdist,end_pdist,num_docs,start_timestamp,end_timestamp,start_tmstmp,end_tmstmp,route_id
1073,140501,730,82,8136,33,1581371280.0,1581372240.0,20200210 16:48,20200210 17:04,33
1074,139524,727,1229,5203,28,1581363480.0,1581364320.0,20200210 14:38,20200210 14:52,34
1075,139671,117,25662,73585,69,1581379200.0,1581381240.0,20200210 19:00,20200210 19:34,4
1076,139542,727,122,4974,19,1581339300.0,1581339840.0,20200210 07:55,20200210 08:04,34
1077,138915,142,322,7058,15,1581341820.0,1581342240.0,20200210 08:37,20200210 08:44,14
1078,139307,503,604,15059,18,1581344100.0,1581344640.0,20200210 09:15,20200210 09:24,2
1079,139174,137,87,52976,81,1581345300.0,1581347700.0,20200210 09:35,20200210 10:15,16
1080,138792,142,58,9526,37,1581352200.0,1581353280.0,20200210 11:30,20200210 11:48,14
1081,138929,143,322,7240,13,1581359940.0,1581360360.0,20200210 13:39,20200210 13:46,14
1082,139714,124,98,72639,125,1581342900.0,1581346620.0,20200210 08:55,20200210 09:57,4
1083,139358,150,154,9861,27,1581377760.0,1581378600.0,20200210 18:36,20200210 18:50,21
1084,140477,726,489,8262,25,1581384420.0,1581385080.0,20200210 20:27,20200210 20:38,33
1085,140247,730,289,8150,30,1581355860.0,1581356700.0,20200210 12:31,20200210 12:45,33
1086,138931,143,322,7077,14,1581362160.0,1581362580.0,20200210 14:16,20200210 14:23,14
1087,138529,103,376,30069,56,1581334980.0,1581336540.0,20200210 06:43,20200210 07:09,10A
1088,140273,726,166,8968,32,1581359700.0,1581360660.0,20200210 13:35,20200210 13:51,33
